source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
1,global_backlog,safe_active,AD,Andorra,https://ror.org/00w7mf142,University of Andorra,active,3039163,Sant Julià de Lòria,Sant Julià de Loria,42.46372,1.49129,safe_active_exact_name_site_agreement
38,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
39,global_backlog,review,AF,Afghanistan,,,,,,,,,held_review_site_only
40,global_backlog,safe_active,AF,Afghanistan,https://ror.org/04fe8b875,American University of Afghanistan,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
41,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
42,global_backlog,safe_active,AF,Afghanistan,https://ror.org/029sbsp57,Badakhshan University,active,1142170,Fayzabad,Badakhshan,37.11664,70.58002,safe_active_exact_name_site_agreement
43,global_backlog,safe_active,AF,Afghanistan,https://ror.org/04742pk47,Baghlan University,active,1130490,Pul-e Khumrī,Baghlan,35.94458,68.71512,safe_active_exact_name_only
44,global_backlog,safe_active,AF,Afghanistan,https://ror.org/05v7khz67,Bakhtar University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
45,global_backlog,safe_active,AF,Afghanistan,https://ror.org/059zvbg42,Balkh University,active,1133616,Mazari Sharif,Balkh,36.70904,67.11087,safe_active_exact_name_site_agreement
46,global_backlog,review,AF,Afghanistan,,,,,,,,,held_review_site_only
47,global_backlog,safe_active,AF,Afghanistan,https://ror.org/04yk1tp18,Bost University,active,1134720,Lashkar Gah,Helmand,31.59382,64.37161,safe_active_exact_name_site_agreement
48,global_backlog,safe_active,AF,Afghanistan,https://ror.org/03eczrc37,Dawat University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
49,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
50,global_backlog,safe_active,AF,Afghanistan,https://ror.org/05gk2b650,Faryab University,active,1133453,Maymana,Faryab,35.92139,64.78361,safe_active_exact_name_site_agreement
51,global_backlog,safe_active,AF,Afghanistan,https://ror.org/0075h8406,Ghazni University,active,1141269,Ghazni,Ghazni,33.55391,68.42096,safe_active_exact_name_site_agreement
52,global_backlog,safe_active,AF,Afghanistan,https://ror.org/050zs3956,Herat University,active,1140026,Herat,Herat,34.34817,62.19967,safe_active_exact_name_site_agreement
53,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
54,global_backlog,review,AF,Afghanistan,,,,,,,,,held_inactive_name_conflict
55,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
56,global_backlog,safe_active,AF,Afghanistan,https://ror.org/00jpzfk69,Kabul Education University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
57,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
58,global_backlog,review,AF,Afghanistan,,,,,,,,,held_alias_without_clean_domain_agreement
59,global_backlog,safe_active,AF,Afghanistan,https://ror.org/02ht5pq60,Kabul University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
60,global_backlog,safe_active,AF,Afghanistan,https://ror.org/0157yqb81,Kandahar University,active,1138336,Kandahar,Kandahar,31.61332,65.71013,safe_active_exact_name_only
61,global_backlog,safe_active,AF,Afghanistan,https://ror.org/04vts6h49,Kardan University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
62,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
63,global_backlog,review,AF,Afghanistan,,,,,,,,,held_review_site_only
64,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
65,global_backlog,safe_active,AF,Afghanistan,https://ror.org/050k1mp73,Khurasan University,active,1139715,Jalalabad,Nangarhar,34.42647,70.45153,safe_active_exact_name_only
66,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
67,global_backlog,safe_active,AF,Afghanistan,https://ror.org/05n47cs30,Nangarhar University,active,1139715,Jalalabad,Nangarhar,34.42647,70.45153,safe_active_exact_name_site_agreement
68,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
69,global_backlog,safe_active,AF,Afghanistan,https://ror.org/02re2pw48,Paktia University,active,1141857,Gardez,Paktia,33.59744,69.22592,safe_active_exact_name_site_agreement
70,global_backlog,safe_active,AF,Afghanistan,https://ror.org/03xgsk889,Pamir University,active,1136469,Khōst,Khowst,33.33951,69.92041,safe_active_exact_name_only
71,global_backlog,safe_active,AF,Afghanistan,https://ror.org/02jkgrk30,Parwan University,active,1145352,Charikar,Parwan,35.01361,69.17139,safe_active_exact_name_site_agreement
72,global_backlog,safe_active,AF,Afghanistan,https://ror.org/0451w9n55,Polytechnical University of Kabul,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_only
73,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
74,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
75,global_backlog,safe_active,AF,Afghanistan,https://ror.org/01g0sat63,Salam University,active,1138958,Kabul,Kabul,34.52813,69.17233,safe_active_exact_name_site_agreement
76,global_backlog,safe_active,AF,Afghanistan,https://ror.org/016jrh007,Khost University,active,1136469,Khōst,Khowst,33.33951,69.92041,safe_active_exact_name_site_agreement
77,global_backlog,unmatched,AF,Afghanistan,,,,,,,,,unmatched
78,global_backlog,safe_active,AF,Afghanistan,https://ror.org/02rvbpq83,Takhar University,active,1123004,Taloqan,Takhar,36.73605,69.53451,safe_active_exact_name_site_agreement
79,global_backlog,safe_active,AG,Antigua and Barbuda,https://ror.org/001shqf12,American University of Antigua,active,3576022,St John's,Saint John Parish,17.12096,-61.84329,safe_active_exact_name_site_agreement
80,global_backlog,safe_active,AG,Antigua and Barbuda,https://ror.org/01wdhap14,University of Health Sciences Antigua,active,3576260,Falmouth,Saint Paul Parish,17.02741,-61.78136,safe_active_exact_name_site_agreement
81,global_backlog,review,AL,Albania,,,,,,,,,held_alias_without_clean_domain_agreement
82,global_backlog,unmatched,AL,Albania,,,,,,,,,unmatched
83,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
84,global_backlog,unmatched,AL,Albania,,,,,,,,,unmatched
85,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
86,global_backlog,safe_active,AL,Albania,https://ror.org/04xgcc957,Epoka University,active,3183875,Tirana,Tirana,41.3275,19.81889,safe_active_exact_name_site_agreement
87,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
88,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
89,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
90,global_backlog,review,AL,Albania,,,,,,,,,held_review_site_only
91,global_backlog,safe_active,AL,Albania,https://ror.org/01d3tej48,University of New York Tirana,active,3183875,Tirana,Tirana,41.3275,19.81889,safe_active_exact_name_site_agreement
92,global_backlog,safe_active,AL,Albania,https://ror.org/05jsntm46,"University of Shkodra ""Luigj Gurakuqi""",active,3184081,Shkodër,Shkodër County,42.06828,19.51258,safe_active_exact_name_site_agreement
93,global_backlog,safe_active,AL,Albania,https://ror.org/03g9v2404,University of Tirana,active,3183875,Tirana,Tirana,41.3275,19.81889,safe_active_exact_name_site_agreement
94,global_backlog,safe_active,AL,Albania,https://ror.org/05ger6s34,"University of Vlora ""Ismail Qemali""",active,3183719,Vlorë,Vlorë County,40.4686,19.48318,safe_active_exact_name_site_agreement
95,global_backlog,safe_active,AL,Albania,https://ror.org/05dg6kp30,University Pavaresia Vlore,active,3183719,Vlorë,Vlorë County,40.4686,19.48318,safe_active_exact_name_site_agreement
96,global_backlog,safe_active,AM,Armenia,https://ror.org/04dngzj56,American University of Armenia,active,616052,Yerevan,Yerevan,40.18111,44.51361,safe_active_exact_name_site_agreement
97,global_backlog,unmatched,AM,Armenia,,,,,,,,,unmatched
98,global_backlog,safe_active,AM,Armenia,https://ror.org/01e6gz331,Armenian State University of Economics,active,616052,Yerevan,Yerevan,40.18111,44.51361,safe_active_exact_name_site_agreement
99,global_backlog,safe_active,AM,Armenia,https://ror.org/04z37sn09,Eurasia International University,active,616052,Yerevan,Yerevan,40.18111,44.51361,safe_active_exact_name_site_agreement
100,global_backlog,unmatched,AM,Armenia,,,,,,,,,unmatched
101,global_backlog,review,AM,Armenia,,,,,,,,,held_review_site_only
102,global_backlog,unmatched,AM,Armenia,,,,,,,,,unmatched
103,global_backlog,review,AM,Armenia,,,,,,,,,held_review_site_only
104,global_backlog,review,AM,Armenia,,,,,,,,,held_alias_without_clean_domain_agreement
105,global_backlog,unmatched,AM,Armenia,,,,,,,,,unmatched
106,global_backlog,safe_active,AM,Armenia,https://ror.org/01vkzj587,Yerevan State Medical University,active,616052,Yerevan,Yerevan,40.18111,44.51361,safe_active_exact_name_only
107,global_backlog,safe_active,AM,Armenia,https://ror.org/00s8vne50,Yerevan State University,active,616052,Yerevan,Yerevan,40.17765,44.5126,safe_active_exact_name_site_agreement
108,global_backlog,review,AN,,,,,,,,,,held_review_site_only
109,global_backlog,review,AN,,,,,,,,,,held_review_site_only
110,global_backlog,unmatched,AN,,,,,,,,,,unmatched
111,global_backlog,unmatched,AN,,,,,,,,,,unmatched
112,global_backlog,unmatched,AN,,,,,,,,,,unmatched
113,global_backlog,safe_active,AO,Angola,https://ror.org/0547s4559,Catholic University of Angola,active,2240449,Luanda,Luanda,-8.83682,13.23432,safe_active_exact_name_site_agreement
114,global_backlog,review,AO,Angola,,,,,,,,,held_review_site_only
115,global_backlog,safe_active,AO,Angola,https://ror.org/02ghs4671,Universidade Independente de Angola,active,2240449,Luanda,Luanda,-8.83682,13.23432,safe_active_exact_name_site_agreement
116,global_backlog,safe_active,AO,Angola,https://ror.org/05hx26488,Universidade Lusíada de Angola,active,2240449,Luanda,Luanda,-8.83682,13.23432,safe_active_exact_name_only
117,global_backlog,safe_active,AO,Angola,https://ror.org/02y4de895,Methodist University of Angola,active,2240449,Luanda,Luanda,-8.83682,13.23432,safe_active_exact_name_site_agreement
118,global_backlog,unmatched,AO,Angola,,,,,,,,,unmatched
119,global_backlog,review,AO,Angola,,,,,,,,,held_review_site_only
120,global_backlog,review,AO,Angola,,,,,,,,,held_review_site_only
121,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
122,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
123,global_backlog,safe_active,AR,Argentina,https://ror.org/02qwadn23,Instituto Tecnológico de Buenos Aires (ITBA),active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
124,global_backlog,safe_active,AR,Argentina,https://ror.org/038t6d126,Instituto Universitario Aeronáutico,active,3860259,Córdoba,Cordoba,-31.4135,-64.18105,safe_active_exact_name_site_agreement
125,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
126,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
127,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
128,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
129,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
130,global_backlog,safe_active,AR,Argentina,https://ror.org/02xm06c56,Universidad Abierta Interamericana,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_only
131,global_backlog,safe_active,AR,Argentina,https://ror.org/003byr264,Universidad Adventista del Plata,active,11288006,Libertador San Martín,Entre Rios,-32.07079,-60.46403,safe_active_exact_name_only
132,global_backlog,safe_active,AR,Argentina,https://ror.org/00vgfzn51,Universidad Argentina de la Empresa,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
133,global_backlog,safe_active,AR,Argentina,https://ror.org/03e47dk66,Universidad Argentina John F. Kennedy,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
134,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
135,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
136,global_backlog,safe_active,AR,Argentina,https://ror.org/040kpmb93,Universidad Autónoma de Entre Ríos,active,3841956,Paraná,Entre Rios,-31.73271,-60.52897,safe_active_exact_name_site_agreement
137,global_backlog,safe_active,AR,Argentina,https://ror.org/04z80e107,Universidad Blas Pascal,active,3860259,Córdoba,Cordoba,-31.40648,-64.18853,safe_active_exact_name_site_agreement
138,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
139,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
140,global_backlog,safe_active,AR,Argentina,https://ror.org/04hehwn14,Universidad Católica de Córdoba,active,3860259,Córdoba,Cordoba,-31.4135,-64.18105,safe_active_exact_name_only
141,global_backlog,safe_active,AR,Argentina,https://ror.org/02yn5by09,Universidad Católica de Cuyo,active,3837213,San Juan,San Juan,-31.5375,-68.53639,safe_active_exact_name_only
142,global_backlog,safe_active,AR,Argentina,https://ror.org/03k552p43,Universidad Católica de La Plata,active,3432043,La Plata,Buenos Aires,-34.92145,-57.95453,safe_active_exact_name_site_agreement
143,global_backlog,safe_active,AR,Argentina,https://ror.org/01n006s45,Universidad Católica de Salta,active,3838233,Salta,Salta,-24.7859,-65.41166,safe_active_exact_name_site_agreement
144,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
145,global_backlog,safe_active,AR,Argentina,https://ror.org/027840k02,Catholic University of Santiago del Estero,active,3835869,Santiago del Estero,Santiago del Estero,-27.79511,-64.26149,safe_active_exact_name_only
146,global_backlog,safe_active,AR,Argentina,https://ror.org/030b93p62,Universidad Champagnat,active,3836669,San Rafael,Mendoza,-34.61531,-68.33238,safe_active_exact_name_site_agreement
147,global_backlog,safe_active,AR,Argentina,https://ror.org/03v5ycz03,University of Belgrano,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
148,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
149,global_backlog,safe_active,AR,Argentina,https://ror.org/0081fs513,Universidad de Buenos Aires,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
150,global_backlog,safe_active,AR,Argentina,https://ror.org/04g7dxn12,Universidad de Ciencias Empresariales y Sociales,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
151,global_backlog,safe_active,AR,Argentina,https://ror.org/00b37sa87,Universidad de Concepción del Uruguay,active,3435264,Concepción del Uruguay,Entre Rios,-32.48463,-58.23217,safe_active_exact_name_site_agreement
152,global_backlog,safe_active,AR,Argentina,https://ror.org/01tnfvr41,Universidad de Congreso,active,3844421,Mendoza,Mendoza,-32.88946,-68.84582,safe_active_exact_name_only
153,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
154,global_backlog,safe_active,AR,Argentina,https://ror.org/03dr5vm44,Aconcagua University,active,3844421,Mendoza,Mendoza,-32.88946,-68.84582,safe_active_exact_name_site_agreement
155,global_backlog,safe_active,AR,Argentina,https://ror.org/00d7rqp94,University of Cuenca del Plata,active,3435217,Corrientes,Corrientes,-27.46784,-58.8344,safe_active_exact_name_site_agreement
156,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
157,global_backlog,safe_active,AR,Argentina,https://ror.org/03g867362,Universidad de la Marina Mercante,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
158,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
159,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
160,global_backlog,safe_active,AR,Argentina,https://ror.org/02n094r49,University of Argentine Social Museum,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
161,global_backlog,safe_active,AR,Argentina,https://ror.org/0198n3j25,Saint Thomas Aquinas North University,active,3836873,Tucumán,Tucuman,-26.82414,-65.2226,safe_active_exact_name_site_agreement
162,global_backlog,safe_active,AR,Argentina,https://ror.org/029efta16,Universidad del Salvador,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_only
163,global_backlog,safe_active,AR,Argentina,https://ror.org/01es6dz53,University of Mendoza,active,3844421,Mendoza,Mendoza,-32.89084,-68.82717,safe_active_exact_name_site_agreement
164,global_backlog,safe_active,AR,Argentina,https://ror.org/00r54sf44,Universidad de Morón,active,3430545,Morón,Buenos Aires,-34.65118,-58.62205,safe_active_exact_name_site_agreement
165,global_backlog,safe_active,AR,Argentina,https://ror.org/04fz79c74,University of Palermo,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_only
166,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
167,global_backlog,unmatched,AR,Argentina,,,,,,,,,unmatched
168,global_backlog,safe_active,AR,Argentina,https://ror.org/01sewfq88,Universidad Isalud,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
169,global_backlog,safe_active,AR,Argentina,https://ror.org/03w1cw951,Juan Agustín Maza University,active,3844421,Mendoza,Mendoza,-32.88946,-68.84582,safe_active_exact_name_site_agreement
170,global_backlog,safe_active,AR,Argentina,https://ror.org/01tkmq646,Universidad Maimónides,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_only
171,global_backlog,safe_active,AR,Argentina,https://ror.org/01za8kp04,National University of Catamarca,active,3837702,Catamarca,Catamarca,-28.46957,-65.78524,safe_active_exact_name_site_agreement
172,global_backlog,safe_active,AR,Argentina,https://ror.org/056tb7j80,Universidad Nacional de Córdoba,active,3860259,Córdoba,Cordoba,-31.40648,-64.18853,safe_active_exact_name_only
173,global_backlog,safe_active,AR,Argentina,https://ror.org/05sn8wf81,Universidad Nacional de Cuyo,active,3844421,Mendoza,Mendoza,-32.88946,-68.84582,safe_active_exact_name_only
174,global_backlog,safe_active,AR,Argentina,https://ror.org/01wgfva68,Universidad Nacional de Entre Ríos,active,3435264,Concepción del Uruguay,Entre Rios,-32.48463,-58.23217,safe_active_exact_name_site_agreement
175,global_backlog,safe_active,AR,Argentina,https://ror.org/05wrc0w56,National University of Formosa,active,3433899,Formosa,Formosa,-26.18489,-58.17313,safe_active_exact_name_site_agreement
176,global_backlog,safe_active,AR,Argentina,https://ror.org/00v29jp57,National University of General San Martín,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_only
177,global_backlog,safe_active,AR,Argentina,https://ror.org/01k6h2m87,National University of General Sarmiento,active,3431057,Los Polvorines,Buenos Aires,-34.50316,-58.70596,safe_active_exact_name_only
178,global_backlog,safe_active,AR,Argentina,https://ror.org/024yfzm72,National University of Jujuy,active,3836564,San Salvador de Jujuy,Jujuy,-24.1928,-65.29342,safe_active_exact_name_site_agreement
179,global_backlog,safe_active,AR,Argentina,https://ror.org/01bmj8t37,Universidad Nacional de La Matanza,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
180,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
181,global_backlog,safe_active,AR,Argentina,https://ror.org/02c21vy68,Universidad Nacional de La Pampa,active,3835994,Santa Rosa,La Pampa,-36.61667,-64.28333,safe_active_exact_name_site_agreement
182,global_backlog,safe_active,AR,Argentina,https://ror.org/023f76417,National University of Austral Patagonia,active,3838859,Río Gallegos,Santa Cruz,-51.62261,-69.21813,safe_active_exact_name_only
183,global_backlog,safe_active,AR,Argentina,https://ror.org/022g6pv04,National University of Patagonia San Juan Bosco,active,3833883,Trelew,Chubut,-43.24895,-65.30505,safe_active_exact_name_site_agreement
184,global_backlog,safe_active,AR,Argentina,https://ror.org/01tjs6929,Universidad Nacional de La Plata,active,3432043,La Plata,Buenos Aires,-34.92126,-57.95442,safe_active_exact_name_site_agreement
185,global_backlog,safe_active,AR,Argentina,https://ror.org/03qvyzg66,National University of La Rioja,active,3848950,La Rioja,La Rioja,-29.41105,-66.85067,safe_active_exact_name_site_agreement
186,global_backlog,safe_active,AR,Argentina,https://ror.org/011gakh74,Universidad Nacional del Centro de la Provincia de Buenos Aires,active,3427833,Tandil,Buenos Aires,-37.3287,-59.1369,safe_active_exact_name_site_agreement
187,global_backlog,safe_active,AR,Argentina,https://ror.org/02zvkba47,National University of Comahue,active,3843123,Neuquén,Neuquen,-38.95161,-68.0591,safe_active_exact_name_site_agreement
188,global_backlog,review,AR,Argentina,,,,,,,,,held_review_site_only
189,global_backlog,safe_active,AR,Argentina,https://ror.org/057ecva72,National University of the Northeast,active,3435217,Corrientes,Corrientes,-27.46784,-58.8344,safe_active_exact_name_site_agreement
190,global_backlog,safe_active,AR,Argentina,https://ror.org/00c8e6e47,National University of Northwestern Buenos Aires,active,3853354,Junín,Buenos Aires,-34.59391,-60.94644,safe_active_exact_name_site_agreement
191,global_backlog,safe_active,AR,Argentina,https://ror.org/03phg1t06,National University of Lomas de Zamora,active,3431271,Lomas de Zamora,Buenos Aires,-34.7574,-58.40279,safe_active_exact_name_site_agreement
192,global_backlog,safe_active,AR,Argentina,https://ror.org/028crwz56,Universidad Nacional del Sur,active,3865086,Bahía Blanca,Buenos Aires,-38.7176,-62.26545,safe_active_exact_name_site_agreement
193,global_backlog,safe_active,AR,Argentina,https://ror.org/01yjy8p80,National University of Luján,active,3430988,Luján,Buenos Aires,-34.5664,-59.11478,safe_active_exact_name_site_agreement
194,global_backlog,safe_active,AR,Argentina,https://ror.org/055eqsb67,National University of Mar del Plata,active,3430863,Mar del Plata,Buenos Aires,-38.00042,-57.5562,safe_active_exact_name_site_agreement
195,global_backlog,safe_active,AR,Argentina,https://ror.org/03kr8x191,National University of Misiones,active,3429886,Posadas,Misiones,-27.36708,-55.89608,safe_active_exact_name_site_agreement
196,global_backlog,safe_active,AR,Argentina,https://ror.org/01r53hz59,National University of Quilmes,active,3436033,Bernal,Buenos Aires,-34.7109,-58.2833,safe_active_exact_name_site_agreement
197,global_backlog,safe_active,AR,Argentina,https://ror.org/0002pcv65,Universidad Nacional de Río Cuarto,active,3838874,Río Cuarto,Cordoba,-33.13044,-64.35272,safe_active_exact_name_site_agreement
198,global_backlog,safe_active,AR,Argentina,https://ror.org/02tphfq59,National University of Rosario,active,3838583,Rosario,Santa Fe,-32.94682,-60.63932,safe_active_exact_name_site_agreement
199,global_backlog,safe_active,AR,Argentina,https://ror.org/00htwgm11,National University of Salta,active,3838233,Salta,Salta,-24.80645,-65.41999,safe_active_exact_name_site_agreement
200,global_backlog,safe_active,AR,Argentina,https://ror.org/02rsnav77,National University of San Juan,active,3837213,San Juan,San Juan,-31.5375,-68.53639,safe_active_exact_name_site_agreement
201,global_backlog,safe_active,AR,Argentina,https://ror.org/00mczdx43,National University of San Luis,active,3837056,San Luis,San Luis,-33.29501,-66.33563,safe_active_exact_name_site_agreement
202,global_backlog,safe_active,AR,Argentina,https://ror.org/01v9p7c03,National University of Santiago del Estero,active,3835869,Santiago del Estero,Santiago del Estero,-27.79511,-64.26149,safe_active_exact_name_site_agreement
203,global_backlog,safe_active,AR,Argentina,https://ror.org/051zrh047,National University of Tres de Febrero,active,3435611,Caseros,Buenos Aires,-34.60688,-58.56392,safe_active_exact_name_site_agreement
204,global_backlog,safe_active,AR,Argentina,https://ror.org/04chzd762,National University of Tucumán,active,3836873,Tucumán,Tucuman,-26.82414,-65.2226,safe_active_exact_name_site_agreement
205,global_backlog,safe_active,AR,Argentina,https://ror.org/031m0fr54,National University of Villa María,active,3832694,Villa María,Cordoba,-32.40751,-63.24016,safe_active_exact_name_site_agreement
206,global_backlog,safe_active,AR,Argentina,https://ror.org/03r487h15,Universidad Notarial Argentina,active,3432043,La Plata,Buenos Aires,-34.92145,-57.95453,safe_active_exact_name_site_agreement
207,global_backlog,safe_active,AR,Argentina,https://ror.org/04t730v47,National Technological University,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
208,global_backlog,safe_active,AR,Argentina,https://ror.org/04sxme922,Universidad Torcuato Di Tella,active,3435910,Buenos Aires,Buenos Aires F.D.,-34.61315,-58.37723,safe_active_exact_name_site_agreement
302,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/054fdbt51,Academy of Public Administration,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
303,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_review_site_only
304,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/00rq5kg69,Azerbaijan International University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
305,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/016a0n751,Azerbaijan Medical University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
306,global_backlog,unmatched,AZ,Azerbaijan,,,,,,,,,unmatched
307,global_backlog,unmatched,AZ,Azerbaijan,,,,,,,,,unmatched
308,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_alias_without_clean_domain_agreement
309,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/01qe1a488,Azerbaijan Technical University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_only
310,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_review_site_only
311,global_backlog,unmatched,AZ,Azerbaijan,,,,,,,,,unmatched
312,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/00g1psz15,Azerbaijan University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
313,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_review_site_only
314,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_review_site_only
315,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/026gk3798,Baku Slavic University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_only
316,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/054gw3b40,Baku State University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_only
317,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/0451bvc41,Ganja State University,active,586523,Ganja,Gǝncǝ,40.68278,46.36056,safe_active_exact_name_only
318,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/014te7048,Khazar University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
319,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/0518w5j31,Lankaran State University,active,147622,Lankaran,Lənkəran,38.75428,48.85062,safe_active_exact_name_site_agreement
320,global_backlog,unmatched,AZ,Azerbaijan,,,,,,,,,unmatched
321,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/02wne9d91,Nakhchivan State University,active,147429,Nakhchivan,Nakhchivan,39.20889,45.41222,safe_active_exact_name_site_agreement
322,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/05vad5q49,National Aviation Academy,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_only
323,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/00sew4x53,Odlar Yurdu University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_site_agreement
324,global_backlog,unmatched,AZ,Azerbaijan,,,,,,,,,unmatched
325,global_backlog,safe_active,AZ,Azerbaijan,https://ror.org/0538j0209,Qafqaz University,active,587084,Baku,Baki,40.37767,49.89201,safe_active_exact_name_only
326,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_review_site_only
327,global_backlog,review,AZ,Azerbaijan,,,,,,,,,held_alias_without_clean_domain_agreement
328,global_backlog,unmatched,BA,Bosnia and Herzegovina,,,,,,,,,unmatched
